Date,Adj Close,Close,High,Low,Open,Volume
2015-01-02,0.4824230968952179,0.503250002861023,0.5070000290870667,0.49524998664855957,0.503250002861023,113680000
2015-01-05,0.4742746949195862,0.4947499930858612,0.5047500133514404,0.4925000071525574,0.503250002861023,197952000
2015-01-06,0.459895521402359,0.47975000739097595,0.4959999918937683,0.4792500138282776,0.49549999833106995,197764000
2015-01-07,0.4586973488330841,0.47850000858306885,0.48750001192092896,0.47699999809265137,0.4832499921321869,321808000
2015-01-08,0.4759523272514343,0.4964999854564667,0.49950000643730164,0.48374998569488525,0.48399999737739563,283780000
2015-01-09,0.4778696298599243,0.4984999895095825,0.5022500157356262,0.49149999022483826,0.49825000762939453,209540000
2015-01-12,0.471878319978714,0.492249995470047,0.5,0.48774999380111694,0.4997499883174896,190732000
2015-01-13,0.4711592495441437,0.49149999022483826,0.5059999823570251,0.4880000054836273,0.4959999918937683,236720000
2015-01-14,0.47307655215263367,0.4934999942779541,0.4950000047683716,0.48500001430511475,0.48625001311302185,155260000
2015-01-15,0.46972134709358215,0.49000000953674316,0.5,0.4897499978542328,0.4970000088214874,188932000
2015-01-16,0.4783489406108856,0.49900001287460327,0.49950000643730164,0.48774999380111694,0.4892500042915344,181512000
2015-01-20,0.47978687286376953,0.5005000233650208,0.5052499771118164,0.49424999952316284,0.5024999976158142,140308000
2015-01-21,0.4864969551563263,0.5074999928474426,0.5087500214576721,0.49424999952316284,0.49775001406669617,144780000
2015-01-22,0.49488508701324463,0.5162500143051147,0.5177500247955322,0.503250002861023,0.5084999799728394,159712000
2015-01-23,0.49632301926612854,0.5177500247955322,0.518750011920929,0.512499988079071,0.5167499780654907,120416000
2015-01-26,0.4941661059856415,0.515500009059906,0.5180000066757202,0.5122500061988831,0.515500009059906,133240000
2015-01-27,0.4704403579235077,0.4907500147819519,0.5080000162124634,0.4897499978542328,0.5074999928474426,357948000
2015-01-28,0.46277138590812683,0.4827499985694885,0.4987500011920929,0.48249998688697815,0.49674999713897705,272728000
2015-01-29,0.4740350842475891,0.4945000112056732,0.4972499907016754,0.4807499945163727,0.4830000102519989,235340000
2015-01-30,0.460135281085968,0.47999998927116394,0.49674999713897705,0.4792500138282776,0.4909999966621399,298200000
2015-02-02,0.47020065784454346,0.49050000309944153,0.4925000071525574,0.47350001335144043,0.4830000102519989,259604000
2015-02-03,0.48194363713264465,0.5027499794960022,0.503250002861023,0.49149999022483826,0.49399998784065247,183468000
2015-02-04,0.4831419587135315,0.5040000081062317,0.5097500085830688,0.4997499883174896,0.5012500286102295,181516000
2015-02-05,0.4910505414009094,0.5122500061988831,0.512499988079071,0.5040000081062317,0.5044999718666077,140448000
2015-02-06,0.4888937771320343,0.5099999904632568,0.5177500247955322,0.5077499747276306,0.5117499828338623,210524000
2015-02-09,0.4884144067764282,0.5095000267028809,0.5109999775886536,0.5037500262260437,0.5070000290870667,273944000
2015-02-10,0.5020744204521179,0.5237500071525574,0.5239999890327454,0.5077499747276306,0.5099999904632568,226204000
2015-02-11,0.4987192451953888,0.5202500224113464,0.5249999761581421,0.5167499780654907,0.5249999761581421,320832000
2015-02-12,0.534428060054779,0.5575000047683716,0.5625,0.546750009059906,0.550000011920929,676904000
2015-02-13,0.5346674919128418,0.5577499866485596,0.5584999918937683,0.5477499961853027,0.5562499761581421,310084000
2015-02-17,0.5363451838493347,0.559499979019165,0.562250018119812,0.5532500147819519,0.5567499995231628,203340000
2015-02-18,0.5301141142845154,0.5529999732971191,0.5597500205039978,0.5519999861717224,0.5587499737739563,170948000
2015-02-19,0.5315520167350769,0.5544999837875366,0.5609999895095825,0.5519999861717224,0.5600000023841858,169432000
2015-02-20,0.5353865027427673,0.5584999918937683,0.5587499737739563,0.550000011920929,0.5540000200271606,157752000
2015-02-23,0.5310726761817932,0.5540000200271606,0.5582500100135803,0.5512499809265137,0.5582500100135803,125008000
2015-02-24,0.536726176738739,0.5577499866485596,0.5577499866485596,0.5490000247955322,0.5540000200271606,149356000
2015-02-25,0.5326363444328308,0.5534999966621399,0.5580000281333923,0.5509999990463257,0.5554999709129333,123820000
2015-02-26,0.5340799689292908,0.5550000071525574,0.5582500100135803,0.5504999756813049,0.5540000200271606,152864000
2015-02-27,0.5307117104530334,0.5515000224113464,0.5547500252723694,0.5494999885559082,0.5534999966621399,157492000
2015-03-02,0.543703019618988,0.5649999976158142,0.5680000185966492,0.5492500066757202,0.550000011920929,301512000
2015-03-03,0.5335986614227295,0.5544999837875366,0.5634999871253967,0.5527499914169312,0.5607500076293945,160344000
2015-03-04,0.5396133065223694,0.5607500076293945,0.5619999766349792,0.5502499938011169,0.5525000095367432,226840000
2015-03-05,0.5499576926231384,0.5715000033378601,0.5724999904632568,0.559249997138977,0.5607500076293945,323056000
2015-03-06,0.5425000786781311,0.5637500286102295,0.5709999799728394,0.5632500052452087,0.5682500004768372,257392000
2015-03-09,0.5439435243606567,0.5652499794960022,0.5695000290870667,0.562749981880188,0.5640000104904175,222388000
2015-03-10,0.5533259510993958,0.574999988079071,0.5787500143051147,0.5667499899864197,0.5677499771118164,527212000
2015-03-11,0.5504394769668579,0.5720000267028809,0.5824999809265137,0.5705000162124634,0.574999988079071,262120000
2015-03-12,0.5453870892524719,0.5667499899864197,0.5707499980926514,0.5559999942779541,0.5665000081062317,406972000
2015-03-13,0.5461089015007019,0.5674999952316284,0.5690000057220459,0.5562499761581421,0.5640000104904175,359288000
2015-03-16,0.5526044368743896,0.5742499828338623,0.577750027179718,0.5682500004768372,0.5720000267028809,236956000
2015-03-17,0.5593404769897461,0.581250011920929,0.5814999938011169,0.5690000057220459,0.5730000138282776,299900000
2015-03-18,0.550198495388031,0.5717499852180481,0.5842499732971191,0.5665000081062317,0.581250011920929,413844000
2015-03-19,0.5586189031600952,0.5805000066757202,0.5824999809265137,0.5695000290870667,0.5737500190734863,310756000
2015-03-20,0.5646331310272217,0.5867499709129333,0.5902500152587891,0.5797500014305115,0.5852500200271606,462084000
2015-03-23,0.5463492274284363,0.5677499771118164,0.5767499804496765,0.5674999952316284,0.5692499876022339,426012000
2015-03-24,0.5388914942741394,0.5600000023841858,0.5699999928474426,0.5575000047683716,0.5659999847412109,330480000
2015-03-25,0.5061730146408081,0.5260000228881836,0.5597500205039978,0.5242499709129333,0.5597500205039978,542552000
2015-03-26,0.504489004611969,0.5242499709129333,0.5264999866485596,0.5115000009536743,0.515250027179718,311920000
2015-03-27,0.5143528580665588,0.534500002861023,0.5364999771118164,0.518750011920929,0.5272499918937683,318288000
2015-03-30,0.5165178775787354,0.5367500185966492,0.5394999980926514,0.5299999713897705,0.5370000004768372,253252000
2015-03-31,0.5035266876220703,0.5232499837875366,0.5357499718666077,0.5227500200271606,0.5352500081062317,357276000
2015-04-01,0.5054512023925781,0.5252500176429749,0.5270000100135803,0.5162500143051147,0.5252500176429749,330768000
2015-04-02,0.5066542029380798,0.5264999866485596,0.5297499895095825,0.5220000147819519,0.528249979019165,192204000
2015-04-06,0.5213294625282288,0.5417500138282776,0.5435000061988831,0.518750011920929,0.5242499709129333,515864000
2015-04-07,0.5259003043174744,0.546500027179718,0.5525000095367432,0.5387499928474426,0.5417500138282776,413964000
2015-04-08,0.52974933385849,0.5504999756813049,0.5525000095367432,0.5417500138282776,0.546999990940094,366432000
2015-04-09,0.542019248008728,0.5632500052452087,0.5649999976158142,0.5460000038146973,0.5462499856948853,379432000
2015-04-10,0.5475521683692932,0.5690000057220459,0.5692499876022339,0.5617499947547913,0.5637500286102295,258728000
2015-04-13,0.5425000786781311,0.5637500286102295,0.5709999799728394,0.5612499713897705,0.5677499771118164,236724000
2015-04-14,0.5379290580749512,0.5590000152587891,0.5637500286102295,0.5534999966621399,0.5615000128746033,220276000
2015-04-15,0.5444247126579285,0.565750002861023,0.5699999928474426,0.5577499866485596,0.5605000257492065,243560000
2015-04-16,0.5410566926002502,0.562250018119812,0.5672500133514404,0.5582500100135803,0.5625,155284000
2015-04-17,0.5340799689292908,0.5550000071525574,0.5605000257492065,0.5502499938011169,0.5504999756813049,293636000
2015-04-20,0.5314337611198425,0.5522500276565552,0.5609999895095825,0.5512499809265137,0.5575000047683716,231624000
2015-04-21,0.5307117104530334,0.5515000224113464,0.5590000152587891,0.5487499833106995,0.5590000152587891,230456000
2015-04-22,0.536726176738739,0.5577499866485596,0.5584999918937683,0.5462499856948853,0.5547500252723694,207420000
2015-04-23,0.534561038017273,0.5554999709129333,0.5607500076293945,0.5412499904632568,0.5475000143051147,259380000
2015-04-24,0.5299901366233826,0.5507500171661377,0.5554999709129333,0.5444999933242798,0.5552499890327454,240960000
2015-04-27,0.5340799689292908,0.5550000071525574,0.5647500157356262,0.5477499961853027,0.5525000095367432,248456000
2015-04-28,0.536726176738739,0.5577499866485596,0.5597500205039978,0.5487499833106995,0.5540000200271606,234484000
2015-04-29,0.5326363444328308,0.5534999966621399,0.559249997138977,0.5512499809265137,0.5537499785423279,195156000
2015-04-30,0.5340799689292908,0.5550000071525574,0.5577499866485596,0.5494999885559082,0.5507500171661377,218844000
2015-05-01,0.5473116636276245,0.5687500238418579,0.5705000162124634,0.5569999814033508,0.559499979019165,256968000
2015-05-04,0.5439435243606567,0.5652499794960022,0.5720000267028809,0.5634999871253967,0.5682500004768372,200720000
2015-05-05,0.5299901366233826,0.5507500171661377,0.5640000104904175,0.5482500195503235,0.5632500052452087,292928000
2015-05-06,0.5316741466522217,0.5525000095367432,0.5590000152587891,0.5452499985694885,0.5537499785423279,316484000
2015-05-07,0.5410566926002502,0.562250018119812,0.5640000104904175,0.5485000014305115,0.5502499938011169,534564000
2015-05-08,0.501120924949646,0.5207499861717224,0.5460000038146973,0.5122500061988831,0.5252500176429749,1146552000
2015-05-11,0.4963094890117645,0.515749990940094,0.5210000276565552,0.5095000267028809,0.5134999752044678,544144000
2015-05-12,0.501120924949646,0.5207499861717224,0.5249999761581421,0.5117499828338623,0.5120000243186951,388800000
2015-05-13,0.5040077567100525,0.5237500071525574,0.5285000205039978,0.518750011920929,0.5245000123977661,308524000
2015-05-14,0.512187659740448,0.5322499871253967,0.5350000262260437,0.5239999890327454,0.5252500176429749,293052000
2015-05-15,0.5124280452728271,0.5325000286102295,0.5370000004768372,0.5292500257492065,0.534500002861023,215824000
2015-05-18,0.5117062926292419,0.5317500233650208,0.5350000262260437,0.5287500023841858,0.53125,324972000
2015-05-19,0.5085159540176392,0.5260000228881836,0.5317500233650208,0.5249999761581421,0.5299999713897705,253808000
2015-05-20,0.5085159540176392,0.5260000228881836,0.5325000286102295,0.5254999995231628,0.5262500047683716,196824000
2015-05-21,0.5048907399177551,0.5222499966621399,0.5285000205039978,0.5217499732971191,0.5262500047683716,239692000
2015-05-22,0.5041655898094177,0.5214999914169312,0.5254999995231628,0.5202500224113464,0.5235000252723694,212592000
2015-05-26,0.5010235905647278,0.5182499885559082,0.5224999785423279,0.5142499804496765,0.5189999938011169,259732000
2015-05-27,0.527851402759552,0.5460000038146973,0.5485000014305115,0.5199999809265137,0.5217499732971191,432332000
2015-05-28,0.5351018309593201,0.5534999966621399,0.5552499890327454,0.5450000166893005,0.5460000038146973,327656000
2015-05-29,0.5348604321479797,0.5532500147819519,0.5569999814033508,0.5525000095367432,0.5534999966621399,335168000
2015-06-01,0.5409025549888611,0.559499979019165,0.5649999976158142,0.5532500147819519,0.5567499995231628,372660000
2015-06-02,0.5302680730819702,0.5485000014305115,0.5590000152587891,0.5479999780654907,0.5559999942779541,224304000
2015-06-03,0.5244675278663635,0.5425000190734863,0.5542500019073486,0.5414999723434448,0.550000011920929,250788000
2015-06-04,0.5338936448097229,0.5522500276565552,0.5540000200271606,0.5392500162124634,0.5392500162124634,323712000
2015-06-05,0.5380021929740906,0.5565000176429749,0.5590000152587891,0.5447499752044678,0.5504999756813049,313320000
2015-06-08,0.5256760716438293,0.543749988079071,0.5584999918937683,0.5375000238418579,0.5547500252723694,342812000
2015-06-09,0.5283344984054565,0.546500027179718,0.5504999756813049,0.5432500243186951,0.5442500114440918,256888000
2015-06-10,0.5189087986946106,0.5367500185966492,0.5435000061988831,0.5337499976158142,0.5400000214576721,529460000
2015-06-11,0.5244675278663635,0.5425000190734863,0.5462499856948853,0.5367500185966492,0.5367500185966492,283052000
2015-06-12,0.5102078914642334,0.5277500152587891,0.5422499775886536,0.5264999866485596,0.5389999747276306,323728000
2015-06-15,0.5092410445213318,0.5267500281333923,0.5292500257492065,0.5210000276565552,0.5249999761581421,306548000
2015-06-16,0.5155250430107117,0.5332499742507935,0.5339999794960022,0.5205000042915344,0.5257499814033508,256892000
2015-06-17,0.5215672850608826,0.5394999980926514,0.5425000190734863,0.5317500233650208,0.5329999923706055,233544000
2015-06-18,0.5302680730819702,0.5485000014305115,0.5519999861717224,0.5425000190734863,0.5440000295639038,299404000
2015-06-19,0.5285761952400208,0.546750009059906,0.5529999732971191,0.5417500138282776,0.5485000014305115,355656000
2015-06-22,0.5264010429382324,0.5444999933242798,0.5507500171661377,0.5362499952316284,0.5477499961853027,514236000
2015-06-23,0.5128663182258606,0.5304999947547913,0.5497499704360962,0.5262500047683716,0.5454999804496765,414064000
2015-06-24,0.5077908635139465,0.5252500176429749,0.5325000286102295,0.5227500200271606,0.5297499895095825,253368000
2015-06-25,0.5116579532623291,0.5292500257492065,0.5325000286102295,0.5252500176429749,0.5252500176429749,350460000
2015-06-26,0.5012651085853577,0.5184999704360962,0.5254999995231628,0.5162500143051147,0.5249999761581421,421296000
2015-06-29,0.4862806499004364,0.503000020980835,0.5177500247955322,0.5022500157356262,0.512499988079071,391724000
2015-06-30,0.4860387444496155,0.5027499794960022,0.5082499980926514,0.49924999475479126,0.5059999823570251,315916000
2015-07-01,0.49304792284965515,0.5099999904632568,0.5224999785423279,0.5055000185966492,0.515250027179718,302892000
2015-07-02,0.4935312867164612,0.5105000138282776,0.5137500166893005,0.5072500109672546,0.5097500085830688,145764000
2015-07-06,0.4874890446662903,0.5042499899864197,0.5132499933242798,0.5005000233650208,0.5062500238418579,214776000
2015-07-07,0.4783047139644623,0.4947499930858612,0.503250002861023,0.4790000021457672,0.5012500286102295,594252000
2015-07-08,0.47492098808288574,0.49125000834465027,0.4950000047683716,0.4872500002384186,0.492000013589859,332492000
2015-07-09,0.46912041306495667,0.48524999618530273,0.5012500286102295,0.48225000500679016,0.49900001287460327,357588000
2015-07-10,0.4773379862308502,0.4937500059604645,0.49825000762939453,0.49024999141693115,0.49149999022483826,216708000
2015-07-13,0.48047998547554016,0.4970000088214874,0.4997499883174896,0.4937500059604645,0.4987500011920929,212472000
2015-07-14,0.480721652507782,0.4972499907016754,0.49825000762939453,0.4907500147819519,0.49775001406669617,249216000
2015-07-15,0.4773379862308502,0.4937500059604645,0.49924999475479126,0.4892500042915344,0.4959999918937683,265732000
2015-07-16,0.4879724383354187,0.5047500133514404,0.5047500133514404,0.4950000047683716,0.49674999713897705,282848000
2015-07-17,0.4850720763206482,0.5017499923706055,0.5034999847412109,0.49524998664855957,0.503000020980835,220372000
2015-07-20,0.4761296510696411,0.4925000071525574,0.5037500262260437,0.49125000834465027,0.5017499923706055,188412000
2015-07-21,0.4783047139644623,0.4947499930858612,0.5017499923706055,0.49149999022483826,0.49149999022483826,149720000
2015-07-22,0.46912041306495667,0.48524999618530273,0.49125000834465027,0.4792500138282776,0.49125000834465027,356472000
2015-07-23,0.47492098808288574,0.49125000834465027,0.4984999895095825,0.48524999618530273,0.48625001311302185,169916000
2015-07-24,0.46936213970184326,0.4855000078678131,0.49524998664855957,0.48350000381469727,0.4947499930858612,188844000
2015-07-27,0.4667036831378937,0.4827499985694885,0.4882499873638153,0.47725000977516174,0.48124998807907104,192420000
2015-07-28,0.4768545627593994,0.4932500123977661,0.4964999854564667,0.4790000021457672,0.48399999737739563,198308000
2015-07-29,0.4826551675796509,0.49924999475479126,0.503250002861023,0.49024999141693115,0.492249995470047,232680000
2015-07-30,0.4838636517524719,0.5005000233650208,0.5055000185966492,0.49799999594688416,0.49799999594688416,190180000
2015-07-31,0.4821717441082001,0.4987500011920929,0.5027499794960022,0.4957500100135803,0.5024999976158142,218340000
2015-08-03,0.49038925766944885,0.5072500109672546,0.5077499747276306,0.4962500035762787,0.5027499794960022,397132000
2015-08-04,0.492322713136673,0.5092499852180481,0.5107499957084656,0.5034999847412109,0.5055000185966492,260100000
2015-08-05,0.4973982572555542,0.5145000219345093,0.5222499966621399,0.5134999752044678,0.5217499732971191,234628000
2015-08-06,0.49425625801086426,0.5112500190734863,0.5170000195503235,0.5027499794960022,0.5132499933242798,655676000
2015-08-07,0.555404007434845,0.5745000243186951,0.5842499732971191,0.546999990940094,0.5615000128746033,1405248000
2015-08-10,0.5747389793395996,0.5945000052452087,0.5987499952316284,0.5669999718666077,0.5705000162124634,662304000
2015-08-11,0.5718387961387634,0.5914999842643738,0.5972499847412109,0.5857499837875366,0.5857499837875366,435008000
2015-08-12,0.5732889175415039,0.5929999947547913,0.5972499847412109,0.5820000171661377,0.5820000171661377,384048000
2015-08-13,0.5684552192687988,0.5879999995231628,0.5950000286102295,0.5864999890327454,0.59375,276884000
2015-08-14,0.5689383745193481,0.5885000228881836,0.5920000076293945,0.5839999914169312,0.5874999761581421,214652000
2015-08-17,0.5653132200241089,0.5847499966621399,0.5874999761581421,0.5774999856948853,0.5874999761581421,273880000
2015-08-18,0.5601679086685181,0.5770000219345093,0.5845000147819519,0.5724999904632568,0.5805000066757202,287084000
2015-08-19,0.5579833984375,0.5747500061988831,0.5827500224113464,0.5684999823570251,0.5762500166893005,249248000
2015-08-20,0.5378389358520508,0.5540000200271606,0.5709999799728394,0.5512499809265137,0.5682500004768372,426932000
2015-08-21,0.5210919976234436,0.5367500185966492,0.559249997138977,0.5362499952316284,0.550000011920929,382664000
2015-08-24,0.502646267414093,0.5177500247955322,0.5457500219345093,0.5,0.5067499876022339,682284000
2015-08-25,0.4922097325325012,0.5070000290870667,0.5425000190734863,0.5070000290870667,0.5404999852180481,622684000
2015-08-26,0.5293439626693726,0.5452499985694885,0.5457500219345093,0.5195000171661377,0.5235000252723694,614976000
2015-08-27,0.5492461919784546,0.565750002861023,0.5659999847412109,0.5477499961853027,0.5509999990463257,463764000
2015-08-28,0.5516729354858398,0.5682500004768372,0.5717499852180481,0.5617499947547913,0.565750002861023,320944000
