Date,Adj Close,Close,High,Low,Open,Volume,Return,SMA_10,SMA_20,SMA_50,EMA_20,Momentum_5,Momentum_10,Momentum_20,RSI,MACD,MACD_Signal,BB_High,BB_Low,Return_Lag_1,Return_Lag_2,Return_Lag_3,Return_Lag_5,Return_Lag_10,Target
2015-03-16,18.667499542236328,18.667499542236328,18.69700050354004,18.336000442504883,18.518999099731445,47082000,0.007474781080550219,18.839299774169923,18.93509998321533,17.34762990951538,18.6624821711695,-0.013762677575744453,-0.0319193783960704,-0.022208825984740055,45.72592448772328,0.2658493855718227,0.44947733814241053,19.5357494821401,18.33445048429056,-0.009779850663734435,0.02148098169857482,-0.008497717902359425,-0.004025359322132216,0.014467673309540796,18.59600067138672
2015-03-17,18.59600067138672,18.59600067138672,18.725000381469727,18.48200035095215,18.555500030517575,40740000,-0.0038301257588269078,18.775849914550783,18.926325035095214,17.411029930114747,18.656150599761617,0.006522181477012889,-0.032994390180037914,-0.009349224400081568,37.980373587728074,0.2329080559749528,0.40616348170891897,19.54197829059974,18.310671779590688,0.007474781080550219,-0.009779850663734435,0.02148098169857482,-0.02390635046947598,-0.0027226923140073467,18.756999969482425
2015-03-18,18.756999969482425,18.756999969482425,18.79949951171875,18.334999084472656,18.49850082397461,53082000,0.008657737808293042,18.737949943542482,18.93074998855591,17.483979930877684,18.665755301639788,0.023937518806935065,-0.01980558718799119,0.004740555746101549,41.757688789941255,0.21728834795113627,0.3683884549573625,19.53983791953336,18.32166205757846,-0.0038301257588269078,0.007474781080550219,-0.009779850663734435,-0.008497717902359425,-0.004914047560482082,18.66200065612793
2015-03-19,18.66200065612793,18.66200065612793,18.855499267578125,18.60950088500977,18.693500518798828,38314000,-0.005064739217841785,18.664999961853027,18.916349983215333,17.561929950714113,18.665397716352942,-0.002672041328877439,-0.037619565227013485,-0.015197894206672835,43.8059681617005,0.19499617167683425,0.33370999830125686,19.53702905440079,18.295670912029877,0.008657737808293042,-0.0038301257588269078,0.007474781080550219,0.02148098169857482,0.013351839346541716,18.92449951171875
2015-03-20,18.92449951171875,18.92449951171875,18.9685001373291,18.79599952697754,18.81450080871582,75272000,0.014065954686622861,18.65699996948242,18.90342493057251,17.641999950408934,18.69007407781635,0.021344929431494908,-0.0042095254325369424,-0.013475527563389322,43.55328848895111,0.19624869245860666,0.3062177371327268,19.511359252206052,18.295490608938966,-0.005064739217841785,0.008657737808293042,-0.0038301257588269078,-0.009779850663734435,-0.019957250762314804,18.75550079345703
2015-03-23,18.75550079345703,18.75550079345703,19.088499069213867,18.746999740600582,18.903499603271484,44786000,-0.00893015522852103,18.63975009918213,18.89084997177124,17.7166499710083,18.696305193591655,0.00471414240678536,-0.009113414390949814,-0.013231923840122062,41.80187772408258,0.1815121805891664,0.28127662582401475,19.500166384625455,18.281533558917022,0.014065954686622861,-0.005064739217841785,0.008657737808293042,0.007474781080550219,-0.004025359322132216,18.704500198364254
2015-03-24,18.704500198364254,18.704500198364254,18.761999130249023,18.613500595092773,18.699499130249023,44564000,-0.002719233981241853,18.662650108337402,18.879599952697752,17.793809967041014,18.697085670236664,0.005834562436023205,0.01239479798808274,-0.01188622914380677,42.43910981822847,0.16382954198788013,0.2577872090567878,19.494197286359807,18.265002619035698,-0.00893015522852103,0.014065954686622861,-0.005064739217841785,-0.0038301257588269078,-0.02390635046947598,18.54800033569336
2015-03-25,18.54800033569336,18.54800033569336,19.024999618530277,18.51449966430664,18.75849914550781,68590000,-0.008366963084348034,18.685600090026856,18.84357500076294,17.873359966278077,18.682887066946826,-0.011142487291630254,0.012528308016205525,-0.03739258697301184,34.688664396817856,0.13562429999901937,0.23335462724523415,19.446545986300993,18.240604015224886,-0.002719233981241853,-0.00893015522852103,0.014065954686622861,0.008657737808293042,-0.008497717902359425,18.36750030517578
2015-03-26,18.36750030517578,18.36750030517578,18.56999969482422,18.28249931335449,18.47949981689453,58600000,-0.009731508909358144,18.651150131225585,18.79995002746582,17.94596996307373,18.65285023249244,-0.015780749147891848,-0.018410623662845516,-0.04534820563002928,37.4999906428932,0.09758173703199802,0.20620004920258692,19.40838344223339,18.191516612698248,-0.008366963084348034,-0.002719233981241853,-0.00893015522852103,-0.005064739217841785,0.02148098169857482,18.527999877929688
2015-03-27,18.527999877929688,18.527999877929688,18.65850067138672,18.328500747680664,18.355499267578125,52196000,0.008738237108327551,18.651050186157228,18.775950050354005,18.023259963989258,18.640959722534085,-0.020951657587749417,-5.3939808937752964e-05,-0.025252501940161376,42.40120644412772,0.07946765233983655,0.18085356983003686,19.387687980479,18.16421212022901,-0.009731508909358144,-0.008366963084348034,-0.002719233981241853,0.014065954686622861,-0.009779850663734435,18.72949981689453
