Date,Adj Close,Close,High,Low,Open,Volume,Return,SMA_10,SMA_20,SMA_50,EMA_20,Momentum_5,Momentum_10,Momentum_20,RSI,MACD,MACD_Signal,BB_High,BB_Low,Return_Lag_1,Return_Lag_2,Return_Lag_3,Return_Lag_5,Return_Lag_10,Target,Predicted_Price,Expected_Return,Signal,Actual_Return,Strategy_Return,Cumulative_Strategy,Cumulative_Buy_Hold
2015-03-16,18.667499542236328,18.667499542236328,18.69700050354004,18.336000442504883,18.518999099731445,47082000,0.0074747810805502,18.839299774169923,18.93509998321533,17.34762990951538,18.6624821711695,-0.0137626775757444,-0.0319193783960704,-0.02220882598474,45.72592448772328,0.2658493855718227,0.4494773381424105,19.5357494821401,18.33445048429056,-0.0097798506637344,0.0214809816985748,-0.0084977179023594,-0.0040253593221322,0.0144676733095407,18.59600067138672,18.64292217095693,-0.0013165861460872844,HOLD,-0.0038301257588269078,0.0,1.0,0.9961698742411731
2015-03-17,18.59600067138672,18.59600067138672,18.725000381469727,18.48200035095215,18.55550003051757,40740000,-0.0038301257588269,18.775849914550783,18.92632503509521,17.411029930114747,18.656150599761617,0.0065221814770128,-0.0329943901800379,-0.0093492244000815,37.98037358772808,0.2329080559749528,0.4061634817089189,19.54197829059974,18.310671779590688,0.0074747810805502,-0.0097798506637344,0.0214809816985748,-0.0239063504694759,-0.0027226923140073,18.756999969482425,18.753192582468987,0.008452995558563102,HOLD,0.008657737808293042,0.0,1.0,1.0047944518248735
2015-03-18,18.756999969482425,18.756999969482425,18.79949951171875,18.334999084472656,18.49850082397461,53082000,0.008657737808293,18.73794994354248,18.93074998855591,17.483979930877684,18.665755301639788,0.023937518806935,-0.0198055871879911,0.0047405557461015,41.757688789941255,0.2172883479511362,0.3683884549573625,19.53983791953336,18.32166205757846,-0.0038301257588269,0.0074747810805502,-0.0097798506637344,-0.0084977179023594,-0.004914047560482,18.66200065612793,18.69804014882084,-0.003143350256304958,HOLD,-0.005064739217841785,0.0,1.0,0.9997054299588463
2015-03-19,18.66200065612793,18.66200065612793,18.855499267578125,18.60950088500977,18.693500518798828,38314000,-0.0050647392178417,18.664999961853027,18.916349983215333,17.561929950714113,18.665397716352945,-0.0026720413288774,-0.0376195652270134,-0.0151978942066728,43.8059681617005,0.1949961716768342,0.3337099983012568,19.53702905440079,18.29567091202988,0.008657737808293,-0.0038301257588269,0.0074747810805502,0.0214809816985748,0.0133518393465417,18.92449951171875,18.785777354218173,0.006632552445527806,HOLD,0.014065954686622861,0.0,1.0,1.0137672412366183
2015-03-20,18.92449951171875,18.92449951171875,18.9685001373291,18.79599952697754,18.81450080871582,75272000,0.0140659546866228,18.65699996948242,18.90342493057251,17.641999950408934,18.69007407781635,0.0213449294314949,-0.0042095254325369,-0.0134755275633893,43.55328848895111,0.1962486924586066,0.3062177371327268,19.51135925220605,18.29549060893897,-0.0050647392178417,0.008657737808293,-0.0038301257588269,-0.0097798506637344,-0.0199572507623148,18.75550079345703,18.77560841903647,-0.0078676370062036,HOLD,-0.00893015522852103,0.0,1.0,1.0047141424067858
2015-03-23,18.75550079345703,18.75550079345703,19.088499069213867,18.746999740600582,18.903499603271484,44786000,-0.008930155228521,18.63975009918213,18.89084997177124,17.7166499710083,18.69630519359165,0.0047141424067853,-0.0091134143909498,-0.013231923840122,41.80187772408258,0.1815121805891664,0.2812766258240147,19.50016638462545,18.281533558917022,0.0140659546866228,-0.0050647392178417,0.008657737808293,0.0074747810805502,-0.0040253593221322,18.70450019836425,18.75434116388711,-6.182877133983619e-05,HOLD,-0.002719233981242075,0.0,1.0,1.0019820895693188
2015-03-24,18.70450019836425,18.70450019836425,18.761999130249023,18.613500595092773,18.699499130249023,44564000,-0.0027192339812418,18.6626501083374,18.879599952697752,17.793809967041014,18.697085670236664,0.0058345624360232,0.0123947979880827,-0.0118862291438067,42.43910981822847,0.1638295419878801,0.2577872090567878,19.494197286359807,18.265002619035695,-0.008930155228521,0.0140659546866228,-0.0050647392178417,-0.0038301257588269,-0.0239063504694759,18.54800033569336,18.637872607685278,-0.0035621155322182606,HOLD,-0.008366963084347923,0.0,1.0,0.9935985424147145
2015-03-25,18.54800033569336,18.54800033569336,19.02499961853028,18.51449966430664,18.75849914550781,68590000,-0.008366963084348,18.685600090026856,18.84357500076294,17.873359966278077,18.682887066946822,-0.0111424872916302,0.0125283080162055,-0.0373925869730118,34.688664396817856,0.1356242999990193,0.2333546272452341,19.446545986300997,18.24060401522489,-0.0027192339812418,-0.008930155228521,0.0140659546866228,0.008657737808293,-0.0084977179023594,18.36750030517578,18.578733746526105,0.001656966264638382,HOLD,-0.009731508909358144,0.0,1.0,0.9839293293468804
2015-03-26,18.36750030517578,18.36750030517578,18.56999969482422,18.28249931335449,18.47949981689453,58600000,-0.0097315089093581,18.651150131225585,18.79995002746582,17.94596996307373,18.65285023249244,-0.0157807491478918,-0.0184106236628455,-0.0453482056300292,37.4999906428932,0.097581737031998,0.2062000492025869,19.40838344223339,18.191516612698248,-0.008366963084348,-0.0027192339812418,-0.008930155228521,-0.0050647392178417,0.0214809816985748,18.527999877929688,18.560502866750042,0.010507829501430553,HOLD,0.008738237108327551,0.0,1.0,0.9925271371245511
2015-03-27,18.527999877929688,18.527999877929688,18.65850067138672,18.328500747680664,18.355499267578125,52196000,0.0087382371083275,18.651050186157228,18.775950050354005,18.023259963989258,18.640959722534085,-0.0209516575877494,-5.393980893775296e-05,-0.0252525019401613,42.40120644412772,0.0794676523398365,0.1808535698300368,19.387687980479,18.16421212022901,-0.0097315089093581,-0.008366963084348,-0.0027192339812418,0.0140659546866228,-0.0097798506637344,18.72949981689453,18.662970380809693,0.007284677448685669,HOLD,0.010875428556369249,0.0,1.0,1.0033212950946069
