Date,Adj Close,Close,High,Low,Open,Volume,Return,SMA_10,SMA_20,SMA_50,EMA_20,Momentum_5,Momentum_10,Momentum_20,RSI,MACD,MACD_Signal,BB_High,BB_Low,Return_Lag_1,Return_Lag_2,Return_Lag_3,Return_Lag_5,Return_Lag_10,Target
2015-03-16,13.046667098999023,13.046667098999023,13.060667037963867,12.653332710266112,12.800000190734863,84432000,0.037205883869277034,12.979333305358887,13.358666610717773,13.616173324584961,13.244794174987575,0.025251510494377127,-0.008260183904066243,-0.03960348079645315,40.93166040568219,-0.29910140163823407,-0.2464014681792518,14.376463187682655,12.340870033752891,-0.01250849663327791,-0.013781390917263936,0.017969786081706296,-0.015473474370690687,-0.02955644716492256,12.982000350952148
2015-03-17,12.982000350952148,12.982000350952148,13.247332572937012,12.929332733154297,13.028667449951172,73411500,-0.00495657224609003,12.947133350372315,13.326599979400635,13.583399982452393,13.219766191746107,0.02317155043936059,-0.024203213489646047,-0.04707604426990364,40.3915985051345,-0.2824964977930229,-0.25362047410200605,14.349684654720676,12.303515304080594,0.037205883869277034,-0.01250849663327791,-0.013781390917263936,-0.0029337926038629503,0.011300918070464627,13.380666732788086
2015-03-18,13.380666732788086,13.380666732788086,13.392000198364258,12.87399959564209,12.997332572937012,72313500,0.030709164308927006,12.935599994659423,13.314099979400634,13.570893325805663,13.235090052797725,0.03597602612281925,-0.008545758347017318,-0.01834099570482739,43.45983556355992,-0.23446517802091194,-0.24978941488578726,14.32760638105893,12.300593577742339,-0.00495657224609003,0.037205883869277034,-0.01250849663327791,0.017969786081706296,0.014431779204035822,13.043333053588867
2015-03-19,13.043333053588867,13.043333053588867,13.63933277130127,12.968667030334473,13.466667175292969,127128000,-0.025210528438961433,12.902400016784668,13.26056661605835,13.550053329467774,13.2168274814445,0.02397025745987369,-0.024821795682340775,-0.07585852646577929,42.423653051594734,-0.22107164345727526,-0.24404586060008487,14.2070654360508,12.314067796065899,0.030709164308927006,-0.00495657224609003,0.037205883869277034,-0.013781390917263936,-0.008940979178158281,13.20533275604248
2015-03-20,13.20533275604248,13.20533275604248,13.265999794006348,13.041333198547363,13.16333293914795,64042500,0.012420115455768377,12.930399990081787,13.197133255004882,13.532893333435059,13.215732745691927,0.04981975312835285,0.021662864118967118,-0.08765145938064933,50.79499912810756,-0.19513574531616307,-0.23426383754330055,13.951836334836202,12.442430175173563,-0.025210528438961433,0.030709164308927006,-0.00495657224609003,-0.01250849663327791,-0.0336440083328029,13.308667182922363
2015-03-23,13.308667182922363,13.308667182922363,13.366666793823242,13.164667129516602,13.233332633972168,39474000,0.007825204316233458,12.988733386993408,13.171433258056641,13.518240013122558,13.224583644475778,0.02008176355963287,0.045840368917281715,-0.03718529386785008,50.07529485613357,-0.16434862587825094,-0.22028079521029065,13.86931379533095,12.473552720782333,0.012420115455768377,-0.025210528438961433,0.030709164308927006,0.037205883869277034,-0.015473474370690687,13.447999954223633
2015-03-24,13.447999954223633,13.447999954223633,13.586000442504885,13.31666660308838,13.43866729736328,54748500,0.010469325694766773,13.064733409881592,13.163466596603394,13.51165334701538,13.245861388261288,0.03589582427004845,0.059899136612044934,-0.011709364863691452,49.21224892508257,-0.12723987959513394,-0.2016726120872593,13.843812940162415,12.483120253044373,0.007825204316233458,0.012420115455768377,-0.025210528438961433,-0.00495657224609003,-0.0029337926038629503,12.953332901000977
2015-03-25,12.953332901000977,12.953332901000977,13.239333152770996,12.846667289733888,13.218000411987305,85956000,-0.036783689389238594,13.068466663360596,13.13193325996399,13.501106662750244,13.218001532331733,-0.03193666207528867,0.002890409858434362,-0.04642717533791407,43.831616265165536,-0.13617666803956752,-0.18857342327772095,13.788248180753627,12.475618339174353,0.010469325694766773,0.007825204316233458,0.012420115455768377,0.030709164308927006,0.017969786081706296,12.694000244140623
2015-03-26,12.694000244140623,12.694000244140623,12.986000061035156,12.646666526794434,12.928000450134276,61920000,-0.020020535165919617,13.064066696166993,13.075999927520751,13.482653331756591,13.168096647742104,-0.02678248021521812,-0.00345420570151711,-0.08098846207832855,46.418998837285514,-0.16231405989754677,-0.18332155060168615,13.676328846324619,12.475671008716883,-0.036783689389238594,0.010469325694766773,0.007825204316233458,-0.025210528438961433,-0.013781390917263936,12.333333015441896
2015-03-27,12.333333015441896,12.333333015441896,12.619333267211914,12.09333324432373,12.604666709899902,129073500,-0.028412417028683024,13.039533329010009,13.014866590499878,13.472399997711182,13.088595349427798,-0.06603390892982808,-0.019503948842459318,-0.09019377120370642,44.21942670447611,-0.209713515524097,-0.18859994358616833,13.656949379104933,12.372783801894823,-0.020020535165919617,-0.036783689389238594,0.010469325694766773,0.012420115455768377,-0.01250849663327791,12.704667091369627
